Place,Date,Time,Value,Unit,Value,Unit,Value,Unit,Value,Unit,Value,Unit,Value,Unit
14013,27/01/2022,14:10:02,16.3,WBGT Temp C,43.3,%RH C      ,21.8,TA Temp C  ,21.7,TG Temp C  ,14.1,WET Temp C ,8.7,DP Temp C  
14014,27/01/2022,14:10:03,16.3,WBGT Temp C,43.3,%RH C      ,21.8,TA Temp C  ,21.7,TG Temp C  ,14.1,WET Temp C ,8.7,DP Temp C  
14015,27/01/2022,14:10:04,16.3,WBGT Temp C,43.3,%RH C      ,21.8,TA Temp C  ,21.7,TG Temp C  ,14.1,WET Temp C ,8.7,DP Temp C  
14016,27/01/2022,14:10:05,16.3,WBGT Temp C,43.3,%RH C      ,21.8,TA Temp C  ,21.6,TG Temp C  ,14.1,WET Temp C ,8.7,DP Temp C  
14017,27/01/2022,14:10:06,16.3,WBGT Temp C,43.3,%RH C      ,21.8,TA Temp C  ,21.6,TG Temp C  ,14.1,WET Temp C ,8.7,DP Temp C  
14018,27/01/2022,14:10:07,16.3,WBGT Temp C,43.3,%RH C      ,21.8,TA Temp C  ,21.6,TG Temp C  ,14.1,WET Temp C ,8.7,DP Temp C  
14019,27/01/2022,14:10:08,16.3,WBGT Temp C,43.3,%RH C      ,21.8,TA Temp C  ,21.6,TG Temp C  ,14.1,WET Temp C ,8.7,DP Temp C  
14020,27/01/2022,14:10:09,16.3,WBGT Temp C,43.3,%RH C      ,21.8,TA Temp C  ,21.6,TG Temp C  ,14.1,WET Temp C ,8.7,DP Temp C  
14021,27/01/2022,14:10:10,16.3,WBGT Temp C,43.4,%RH C      ,21.8,TA Temp C  ,21.6,TG Temp C  ,14.1,WET Temp C ,8.8,DP Temp C  
14022,27/01/2022,14:10:11,16.3,WBGT Temp C,43.4,%RH C      ,21.8,TA Temp C  ,21.6,TG Temp C  ,14.1,WET Temp C ,8.8,DP Temp C  
14023,27/01/2022,14:10:12,16.3,WBGT Temp C,43.4,%RH C      ,21.8,TA Temp C  ,21.6,TG Temp C  ,14.1,WET Temp C ,8.8,DP Temp C  
14024,27/01/2022,14:10:13,16.3,WBGT Temp C,43.3,%RH C      ,21.7,TA Temp C  ,21.5,TG Temp C  ,14.1,WET Temp C ,8.8,DP Temp C  
14025,27/01/2022,14:10:14,16.3,WBGT Temp C,43.3,%RH C      ,21.7,TA Temp C  ,21.5,TG Temp C  ,14.1,WET Temp C ,8.6,DP Temp C  
14026,27/01/2022,14:10:15,16.3,WBGT Temp C,43.2,%RH C      ,21.7,TA Temp C  ,21.5,TG Temp C  ,14.1,WET Temp C ,8.6,DP Temp C  
14027,27/01/2022,14:10:16,16.2,WBGT Temp C,43.2,%RH C      ,21.7,TA Temp C  ,21.5,TG Temp C  ,14,WET Temp C ,8.6,DP Temp C  
14028,27/01/2022,14:10:17,16.2,WBGT Temp C,43.2,%RH C      ,21.7,TA Temp C  ,21.5,TG Temp C  ,14,WET Temp C ,8.6,DP Temp C  
14029,27/01/2022,14:10:18,16.2,WBGT Temp C,43.1,%RH C      ,21.7,TA Temp C  ,21.5,TG Temp C  ,14,WET Temp C ,8.6,DP Temp C  
14030,27/01/2022,14:10:19,16.2,WBGT Temp C,43.1,%RH C      ,21.7,TA Temp C  ,21.5,TG Temp C  ,14,WET Temp C ,8.6,DP Temp C  
14031,27/01/2022,14:10:20,16.2,WBGT Temp C,43,%RH C      ,21.7,TA Temp C  ,21.5,TG Temp C  ,14,WET Temp C ,8.6,DP Temp C  
14032,27/01/2022,14:10:21,16.2,WBGT Temp C,43,%RH C      ,21.7,TA Temp C  ,21.5,TG Temp C  ,14,WET Temp C ,8.5,DP Temp C  
14033,27/01/2022,14:10:22,16.2,WBGT Temp C,43.1,%RH C      ,21.7,TA Temp C  ,21.5,TG Temp C  ,14,WET Temp C ,8.6,DP Temp C  
14034,27/01/2022,14:10:23,16.2,WBGT Temp C,43.1,%RH C      ,21.7,TA Temp C  ,21.5,TG Temp C  ,14,WET Temp C ,8.6,DP Temp C  
14035,27/01/2022,14:10:24,16.2,WBGT Temp C,43.1,%RH C      ,21.7,TA Temp C  ,21.5,TG Temp C  ,14,WET Temp C ,8.6,DP Temp C  
14036,27/01/2022,14:10:25,16.2,WBGT Temp C,43.1,%RH C      ,21.7,TA Temp C  ,21.4,TG Temp C  ,14,WET Temp C ,8.6,DP Temp C  
14037,27/01/2022,14:10:26,16.2,WBGT Temp C,43.3,%RH C      ,21.7,TA Temp C  ,21.4,TG Temp C  ,14.1,WET Temp C ,8.6,DP Temp C  
14038,27/01/2022,14:10:27,16.2,WBGT Temp C,43.3,%RH C      ,21.7,TA Temp C  ,21.4,TG Temp C  ,14.1,WET Temp C ,8.6,DP Temp C  
14039,27/01/2022,14:10:28,16.2,WBGT Temp C,43.3,%RH C      ,21.7,TA Temp C  ,21.4,TG Temp C  ,14.1,WET Temp C ,8.6,DP Temp C  
14040,27/01/2022,14:10:29,16.2,WBGT Temp C,43.4,%RH C      ,21.6,TA Temp C  ,21.4,TG Temp C  ,14.1,WET Temp C ,8.6,DP Temp C  
14041,27/01/2022,14:10:30,16.2,WBGT Temp C,43.4,%RH C      ,21.6,TA Temp C  ,21.4,TG Temp C  ,14,WET Temp C ,8.6,DP Temp C  
14042,27/01/2022,14:10:31,16.2,WBGT Temp C,43.5,%RH C      ,21.6,TA Temp C  ,21.4,TG Temp C  ,14,WET Temp C ,8.6,DP Temp C  
14043,27/01/2022,14:10:32,16.2,WBGT Temp C,43.5,%RH C      ,21.7,TA Temp C  ,21.4,TG Temp C  ,14,WET Temp C ,8.6,DP Temp C  
14044,27/01/2022,14:10:33,16.2,WBGT Temp C,43.6,%RH C      ,21.7,TA Temp C  ,21.4,TG Temp C  ,14.1,WET Temp C ,8.7,DP Temp C  
14045,27/01/2022,14:10:34,16.2,WBGT Temp C,43.6,%RH C      ,21.6,TA Temp C  ,21.4,TG Temp C  ,14.1,WET Temp C ,8.7,DP Temp C  
14046,27/01/2022,14:10:35,16.2,WBGT Temp C,43.6,%RH C      ,21.6,TA Temp C  ,21.4,TG Temp C  ,14,WET Temp C ,8.6,DP Temp C  
