Place,Date,Time,Value,Unit,Value,Unit,Value,Unit,Value,Unit,Value,Unit,Value,Unit
16960,04/02/2022,13:03:10,13.1,WBGT Temp C,46.9,%RH C      ,17.6,TA Temp C  ,17.3,TG Temp C  ,11.3,WET Temp C ,6.1,DP Temp C  
16961,04/02/2022,13:03:11,13.1,WBGT Temp C,46.9,%RH C      ,17.6,TA Temp C  ,17.3,TG Temp C  ,11.3,WET Temp C ,6.1,DP Temp C  
16962,04/02/2022,13:03:12,13.1,WBGT Temp C,46.8,%RH C      ,17.6,TA Temp C  ,17.3,TG Temp C  ,11.3,WET Temp C ,6.1,DP Temp C  
16963,04/02/2022,13:03:13,13.1,WBGT Temp C,46.8,%RH C      ,17.6,TA Temp C  ,17.3,TG Temp C  ,11.3,WET Temp C ,6.1,DP Temp C  
16964,04/02/2022,13:03:14,13.1,WBGT Temp C,46.8,%RH C      ,17.6,TA Temp C  ,17.3,TG Temp C  ,11.3,WET Temp C ,6.1,DP Temp C  
16965,04/02/2022,13:03:15,13.1,WBGT Temp C,46.8,%RH C      ,17.6,TA Temp C  ,17.3,TG Temp C  ,11.3,WET Temp C ,6.1,DP Temp C  
16966,04/02/2022,13:03:16,13.1,WBGT Temp C,46.8,%RH C      ,17.6,TA Temp C  ,17.3,TG Temp C  ,11.3,WET Temp C ,6.1,DP Temp C  
16967,04/02/2022,13:03:17,13.1,WBGT Temp C,46.8,%RH C      ,17.6,TA Temp C  ,17.3,TG Temp C  ,11.3,WET Temp C ,6.1,DP Temp C  
16968,04/02/2022,13:03:18,13.1,WBGT Temp C,46.8,%RH C      ,17.6,TA Temp C  ,17.3,TG Temp C  ,11.3,WET Temp C ,6.1,DP Temp C  
16969,04/02/2022,13:03:19,13.1,WBGT Temp C,46.7,%RH C      ,17.6,TA Temp C  ,17.3,TG Temp C  ,11.3,WET Temp C ,6,DP Temp C  
16970,04/02/2022,13:03:20,13.1,WBGT Temp C,46.7,%RH C      ,17.6,TA Temp C  ,17.3,TG Temp C  ,11.3,WET Temp C ,6,DP Temp C  
16971,04/02/2022,13:03:21,13.1,WBGT Temp C,46.8,%RH C      ,17.6,TA Temp C  ,17.3,TG Temp C  ,11.3,WET Temp C ,6.1,DP Temp C  
16972,04/02/2022,13:03:22,13.1,WBGT Temp C,46.8,%RH C      ,17.6,TA Temp C  ,17.3,TG Temp C  ,11.3,WET Temp C ,6.1,DP Temp C  
16973,04/02/2022,13:03:23,13.1,WBGT Temp C,46.8,%RH C      ,17.6,TA Temp C  ,17.3,TG Temp C  ,11.3,WET Temp C ,6.1,DP Temp C  
16974,04/02/2022,13:03:24,13.1,WBGT Temp C,46.7,%RH C      ,17.6,TA Temp C  ,17.3,TG Temp C  ,11.3,WET Temp C ,6.1,DP Temp C  
16975,04/02/2022,13:03:25,13.1,WBGT Temp C,46.7,%RH C      ,17.6,TA Temp C  ,17.3,TG Temp C  ,11.3,WET Temp C ,6,DP Temp C  
