Place,Date,Time,Value,Unit,Value,Unit,Value,Unit,Value,Unit,Value,Unit,Value,Unit
25135,16/02/2022,13:12:56,15,WBGT Temp C,60.3,%RH C      ,19,TA Temp C  ,16.9,TG Temp C  ,14.2,WET Temp C ,11.1,DP Temp C  
25136,16/02/2022,13:12:57,15,WBGT Temp C,60.3,%RH C      ,19,TA Temp C  ,16.9,TG Temp C  ,14.2,WET Temp C ,11.1,DP Temp C  
25137,16/02/2022,13:12:58,15,WBGT Temp C,60.3,%RH C      ,19,TA Temp C  ,17,TG Temp C  ,14.2,WET Temp C ,11.1,DP Temp C  
25138,16/02/2022,13:12:59,15,WBGT Temp C,60.2,%RH C      ,19,TA Temp C  ,17,TG Temp C  ,14.2,WET Temp C ,11.1,DP Temp C  
25139,16/02/2022,13:13:00,15,WBGT Temp C,60.2,%RH C      ,19,TA Temp C  ,17,TG Temp C  ,14.2,WET Temp C ,11.1,DP Temp C  
25140,16/02/2022,13:13:01,15,WBGT Temp C,60.1,%RH C      ,19,TA Temp C  ,17,TG Temp C  ,14.2,WET Temp C ,11,DP Temp C  
25141,16/02/2022,13:13:02,15,WBGT Temp C,60.1,%RH C      ,19.1,TA Temp C  ,17,TG Temp C  ,14.2,WET Temp C ,11.1,DP Temp C  
25142,16/02/2022,13:13:03,15.1,WBGT Temp C,60.1,%RH C      ,19.1,TA Temp C  ,17,TG Temp C  ,14.3,WET Temp C ,11.1,DP Temp C  
25143,16/02/2022,13:13:04,15.1,WBGT Temp C,60.2,%RH C      ,19.1,TA Temp C  ,17,TG Temp C  ,14.3,WET Temp C ,11.1,DP Temp C  
25144,16/02/2022,13:13:05,15.1,WBGT Temp C,60.2,%RH C      ,19.1,TA Temp C  ,17.1,TG Temp C  ,14.3,WET Temp C ,11.2,DP Temp C  
25145,16/02/2022,13:13:06,15.1,WBGT Temp C,60.1,%RH C      ,19.1,TA Temp C  ,17.1,TG Temp C  ,14.3,WET Temp C ,11.1,DP Temp C  
25146,16/02/2022,13:13:07,15.1,WBGT Temp C,60.1,%RH C      ,19.1,TA Temp C  ,17.1,TG Temp C  ,14.3,WET Temp C ,11.1,DP Temp C  
25147,16/02/2022,13:13:08,15.1,WBGT Temp C,60.2,%RH C      ,19.1,TA Temp C  ,17.1,TG Temp C  ,14.3,WET Temp C ,11.2,DP Temp C  
25148,16/02/2022,13:13:09,15.1,WBGT Temp C,60.2,%RH C      ,19.1,TA Temp C  ,17.1,TG Temp C  ,14.3,WET Temp C ,11.2,DP Temp C  
25149,16/02/2022,13:13:10,15.1,WBGT Temp C,60.3,%RH C      ,19.1,TA Temp C  ,17.1,TG Temp C  ,14.3,WET Temp C ,11.2,DP Temp C  
25150,16/02/2022,13:13:11,15.1,WBGT Temp C,60.3,%RH C      ,19.1,TA Temp C  ,17.2,TG Temp C  ,14.3,WET Temp C ,11.2,DP Temp C  
25151,16/02/2022,13:13:12,15.1,WBGT Temp C,60.3,%RH C      ,19.1,TA Temp C  ,17.2,TG Temp C  ,14.3,WET Temp C ,11.2,DP Temp C  
25152,16/02/2022,13:13:13,15.1,WBGT Temp C,60.2,%RH C      ,19.1,TA Temp C  ,17.2,TG Temp C  ,14.3,WET Temp C ,11.2,DP Temp C  
25153,16/02/2022,13:13:14,15.1,WBGT Temp C,60.2,%RH C      ,19.1,TA Temp C  ,17.2,TG Temp C  ,14.3,WET Temp C ,11.2,DP Temp C  
25154,16/02/2022,13:13:15,15.1,WBGT Temp C,60.3,%RH C      ,19.1,TA Temp C  ,17.2,TG Temp C  ,14.3,WET Temp C ,11.2,DP Temp C  
25155,16/02/2022,13:13:16,15.2,WBGT Temp C,60.3,%RH C      ,19.1,TA Temp C  ,17.2,TG Temp C  ,14.3,WET Temp C ,11.2,DP Temp C  
25156,16/02/2022,13:13:17,15.2,WBGT Temp C,60.3,%RH C      ,19.1,TA Temp C  ,17.2,TG Temp C  ,14.3,WET Temp C ,11.2,DP Temp C  
25157,16/02/2022,13:13:18,15.2,WBGT Temp C,60.3,%RH C      ,19.1,TA Temp C  ,17.3,TG Temp C  ,14.3,WET Temp C ,11.2,DP Temp C  
25158,16/02/2022,13:13:19,15.2,WBGT Temp C,60.3,%RH C      ,19.1,TA Temp C  ,17.3,TG Temp C  ,14.3,WET Temp C ,11.2,DP Temp C  
25159,16/02/2022,13:13:20,15.2,WBGT Temp C,60.3,%RH C      ,19.2,TA Temp C  ,17.3,TG Temp C  ,14.3,WET Temp C ,11.2,DP Temp C  
25160,16/02/2022,13:13:21,15.2,WBGT Temp C,60.3,%RH C      ,19.2,TA Temp C  ,17.3,TG Temp C  ,14.4,WET Temp C ,11.3,DP Temp C  
25161,16/02/2022,13:13:22,15.2,WBGT Temp C,60.3,%RH C      ,19.2,TA Temp C  ,17.3,TG Temp C  ,14.4,WET Temp C ,11.3,DP Temp C  
25162,16/02/2022,13:13:23,15.3,WBGT Temp C,60.3,%RH C      ,19.2,TA Temp C  ,17.3,TG Temp C  ,14.4,WET Temp C ,11.3,DP Temp C  
25163,16/02/2022,13:13:24,15.3,WBGT Temp C,60.3,%RH C      ,19.2,TA Temp C  ,17.3,TG Temp C  ,14.4,WET Temp C ,11.3,DP Temp C  
25164,16/02/2022,13:13:25,15.3,WBGT Temp C,60.3,%RH C      ,19.2,TA Temp C  ,17.4,TG Temp C  ,14.4,WET Temp C ,11.3,DP Temp C  
25165,16/02/2022,13:13:26,15.3,WBGT Temp C,60.3,%RH C      ,19.2,TA Temp C  ,17.4,TG Temp C  ,14.4,WET Temp C ,11.3,DP Temp C  
25166,16/02/2022,13:13:27,15.3,WBGT Temp C,60.3,%RH C      ,19.2,TA Temp C  ,17.4,TG Temp C  ,14.4,WET Temp C ,11.3,DP Temp C  
25167,16/02/2022,13:13:28,15.3,WBGT Temp C,60.3,%RH C      ,19.2,TA Temp C  ,17.4,TG Temp C  ,14.4,WET Temp C ,11.3,DP Temp C  
25168,16/02/2022,13:13:29,15.3,WBGT Temp C,60.3,%RH C      ,19.2,TA Temp C  ,17.4,TG Temp C  ,14.4,WET Temp C ,11.3,DP Temp C  
25169,16/02/2022,13:13:30,15.3,WBGT Temp C,60.3,%RH C      ,19.2,TA Temp C  ,17.4,TG Temp C  ,14.4,WET Temp C ,11.3,DP Temp C  
25170,16/02/2022,13:13:31,15.3,WBGT Temp C,60.2,%RH C      ,19.2,TA Temp C  ,17.4,TG Temp C  ,14.4,WET Temp C ,11.3,DP Temp C  
25171,16/02/2022,13:13:32,15.3,WBGT Temp C,60.2,%RH C      ,19.2,TA Temp C  ,17.4,TG Temp C  ,14.4,WET Temp C ,11.3,DP Temp C  
25172,16/02/2022,13:13:33,15.3,WBGT Temp C,60.1,%RH C      ,19.2,TA Temp C  ,17.5,TG Temp C  ,14.4,WET Temp C ,11.2,DP Temp C  
25173,16/02/2022,13:13:34,15.3,WBGT Temp C,60.1,%RH C      ,19.2,TA Temp C  ,17.5,TG Temp C  ,14.4,WET Temp C ,11.2,DP Temp C  
25174,16/02/2022,13:13:35,15.3,WBGT Temp C,60.1,%RH C      ,19.2,TA Temp C  ,17.5,TG Temp C  ,14.4,WET Temp C ,11.2,DP Temp C  
25175,16/02/2022,13:13:36,15.3,WBGT Temp C,60,%RH C      ,19.2,TA Temp C  ,17.5,TG Temp C  ,14.4,WET Temp C ,11.2,DP Temp C  
25176,16/02/2022,13:13:37,15.3,WBGT Temp C,60,%RH C      ,19.2,TA Temp C  ,17.5,TG Temp C  ,14.4,WET Temp C ,11.2,DP Temp C  
25177,16/02/2022,13:13:38,15.3,WBGT Temp C,60,%RH C      ,19.2,TA Temp C  ,17.5,TG Temp C  ,14.4,WET Temp C ,11.2,DP Temp C  
25178,16/02/2022,13:13:39,15.3,WBGT Temp C,60,%RH C      ,19.2,TA Temp C  ,17.5,TG Temp C  ,14.4,WET Temp C ,11.2,DP Temp C  
